mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2,dy,A1,Cvb,sumsqrt
8.15877227957585e-05,0,1,0.463649097580304,0.104254697901775,0.5,8.15877227957585e-05,5.15451887197227e-05,0.463649097580304,0,0.104254697901775,0,0.00525419007326921,0.0154,0.00015938,0.599495120646139
8.13141093334065e-05,0,1,0.464174242974168,0.103919983917659,0.5,8.13141093334065e-05,5.14624454418006e-05,0.464174242974168,0,0.103919983917659,0,0.00525419007326921,0.0154,0.00015938,0.600211845148452
8.06926475831089e-05,0,1,0.464699040519745,0.103585459379267,0.5,8.06926475831089e-05,5.13797021638785e-05,0.464699040519745,0,0.103585459379267,0,0.00525419007326921,0.0154,0.00015938,0.600927267762479
8.17850103320766e-05,0,1,0.465225551889821,0.103253185959386,0.5,8.17850103320766e-05,5.12969588859564e-05,0.465225551889821,0,0.103253185959386,0,0.00525419007326921,0.0154,0.00015938,0.601641393132516
8.11257322314131e-05,0,1,0.465750311619047,0.102919698192669,0.5,8.11257322314131e-05,5.12142156080343e-05,0.465750311619047,0,0.102919698192669,0,0.00525419007326921,0.0154,0.00015938,0.602354225872433
8.06386943806425e-05,0,1,0.466275243588523,0.102586919960214,0.5,8.06386943806425e-05,5.11314723301123e-05,0.466275243588523,0,0.102586919960214,0,0.00525419007326921,0.0154,0.00015938,0.603065770565955
8.09935364783062e-05,0,1,0.466801017437948,0.102255520901719,0.5,8.09935364783062e-05,5.10487290521902e-05,0.466801017437948,0,0.102255520901719,0,0.00525419007326921,0.0154,0.00015938,0.603776031766936
8.08246719123261e-05,0,1,0.467326267580709,0.101924135430574,0.5,8.08246719123261e-05,5.09659857742681e-05,0.467326267580709,0,0.101924135430574,0,0.00525419007326921,0.0154,0.00015938,0.604485013999632
8.07179114849206e-05,0,1,0.467851579827608,0.10159334935758,0.5,8.07179114849206e-05,5.0883242496346e-05,0.467851579827608,0,0.10159334935758,0,0.00525419007326921,0.0154,0.00015938,0.605192721758969
8.03954080810099e-05,0,1,0.468376676331531,0.101262884835621,0.5,8.03954080810099e-05,5.08004992184239e-05,0.468376676331531,0,0.101262884835621,0,0.00525419007326921,0.0154,0.00015938,0.605899159510813
